date_key,1,2,3,4,7,11,12,earnings_pos_sum,earnings_neg_sum,earnings_unc_sum,earnings_org_sum,earnings_gpe_sum,earnings_person_sum,earnings_total_text_len,earnings_total_words,markets_pos_sum,markets_neg_sum,markets_unc_sum,markets_org_sum,markets_gpe_sum,markets_person_sum,markets_total_text_len,markets_total_words,macro_pos_sum,macro_neg_sum,macro_unc_sum,macro_org_sum,macro_gpe_sum,macro_person_sum,macro_total_text_len,macro_total_words,energy_pos_sum,energy_neg_sum,energy_unc_sum,energy_org_sum,energy_gpe_sum,energy_person_sum,energy_total_text_len,energy_total_words,tech_pos_sum,tech_neg_sum,tech_unc_sum,tech_org_sum,tech_gpe_sum,tech_person_sum,tech_total_text_len,tech_total_words,trade_pos_sum,trade_neg_sum,trade_unc_sum,trade_org_sum,trade_gpe_sum,trade_person_sum,trade_total_text_len,trade_total_words,geopol_pos_sum,geopol_neg_sum,geopol_unc_sum,geopol_org_sum,geopol_gpe_sum,geopol_person_sum,geopol_total_text_len,geopol_total_words,allthemes_total_words,earnings_activity_share,markets_activity_share,macro_activity_share,energy_activity_share,tech_activity_share,trade_activity_share,geopol_activity_share,earnings_activity_share_z7,markets_activity_share_z7,macro_activity_share_z7,energy_activity_share_z7,tech_activity_share_z7,trade_activity_share_z7,geopol_activity_share_z7,earnings_sentiment_balance,earnings_sentiment_intensity,markets_sentiment_balance,markets_sentiment_intensity,macro_sentiment_balance,macro_sentiment_intensity,energy_sentiment_balance,energy_sentiment_intensity,tech_sentiment_balance,tech_sentiment_intensity,trade_sentiment_balance,trade_sentiment_intensity,geopol_sentiment_balance,geopol_sentiment_intensity,earnings_uncertainty_ratio,earnings_sentiment_volatility,earnings_uncertainty_z7,markets_uncertainty_ratio,markets_sentiment_volatility,markets_uncertainty_z7,macro_uncertainty_ratio,macro_sentiment_volatility,macro_uncertainty_z7,energy_uncertainty_ratio,energy_sentiment_volatility,energy_uncertainty_z7,tech_uncertainty_ratio,tech_sentiment_volatility,tech_uncertainty_z7,trade_uncertainty_ratio,trade_sentiment_volatility,trade_uncertainty_z7,geopol_uncertainty_ratio,geopol_sentiment_volatility,geopol_uncertainty_z7
2018-04-22,12,6,19,9,11,26,39,20.0,18.0,6.0,47.0,19.0,23.0,12618.0,2102.0,23,43,15,49,4,31,17147,2712,101,179,77,62,92,71,80236,13153,25.0,37.0,17.0,67.0,30.0,20.0,19307.0,3195.0,23,51,26,127,36,31,24338,4013,75.0,273.0,83.0,112.0,280.0,223.0,86347.0,14218.0,74,317,63,216,422,311,96893,15727,55120.0,0.038134286388127936,0.04920084904120027,0.23862048946862358,0.05796338963371492,0.07280346873242503,0.25794161934652854,0.2853177554833911,-0.017967822273453764,-0.11305461474378192,0.0005636662524310662,0.014915328924905715,-0.03131174367596943,-0.005635706115912728,0.1549631370136078,0.05128205128205128,2.0,-0.29850746268656714,20,-0.2775800711743772,78,-0.19047619047619047,12.0,-0.37333333333333335,28,-0.5673352435530086,198.0,-0.6198979591836735,243,0.0028530670470756064,0.17610964315150351,-0.0012791441753931634,0.0055289347585698485,0.06428428667601577,-0.002152473106896195,0.005853732704880645,0.0678586313077349,0.00011043345924875208,0.005319148936170213,0.1603055188322341,0.0005810003445942207,0.0064773293472845045,0.11088273005513986,0.001172748303660282,0.005837260004219706,0.07234266852206109,-0.00034201684133512456,0.00400559511698881,0.10686022535425468,-0.0011143071814805428
2018-04-23,213,70,94,113,74,67,61,74.0,123.0,61.0,1111.0,161.0,177.0,118394.0,19111.0,291,584,285,552,261,196,217624,35979,272,604,224,518,284,308,247130,39995,42.0,118.0,42.0,722.0,136.0,133.0,71995.0,11434.0,196,283,126,892,179,214,146623,23934,200.0,601.0,264.0,416.0,728.0,409.0,208488.0,33956.0,171,502,148,354,656,348,186144,30547,194956.0,0.0980267443590125,0.18454838759316156,0.2051478018229661,0.058648830254876716,0.1227655329123858,0.1741717404350703,0.1566858332863144,0.038296059475781345,0.024053528429198195,-0.04076778925271755,0.01015078411727481,0.01244007397108547,-0.05475797164081874,0.011165690105264463,-0.2474747474747475,49.0,-0.3344748858447489,293,-0.37856328392246297,332,-0.4720496894409938,76.0,-0.18125,87,-0.5,401.0,-0.4910979228486647,331,0.0031917120133947256,0.1492651932589877,-0.001034877385424068,0.00792106725958866,0.06361588512648728,0.0002578503769906687,0.0056005600560056,0.07515721872275524,-0.0003288666262726459,0.0036729339746392653,0.1554734609009223,-0.0008805320039611136,0.005264257363693336,0.11433124475733569,-0.0003927432579185822,0.007774538386783284,0.07482950799952512,0.0015072320503113816,0.0048448343590415084,0.10061607227908656,-0.0001646007702789011
2018-04-24,308,104,89,132,87,51,57,117.0,154.0,75.0,1673.0,233.0,264.0,168052.0,27217.0,422,774,385,742,305,302,309427,50698,229,565,200,535,285,288,240742,39413,62.0,118.0,59.0,882.0,217.0,158.0,84793.0,13508.0,243,364,147,1090,232,221,191947,31265,128.0,399.0,135.0,298.0,525.0,385.0,139035.0,22655.0,235,522,189,252,699,467,222222,36815,221571.0,0.12283591789576301,0.2288104995216002,0.17787897387756577,0.060964381781091474,0.14110537432527576,0.10224667376744354,0.16615366562562056,0.05826294955785812,0.06669680621708964,-0.06335583026775352,0.010040334405986267,0.02851488740981563,-0.11261436576201266,0.013091065039748466,-0.13602941176470587,37.0,-0.29406850459482037,352,-0.4226415094339623,336,-0.30939226519337015,56.0,-0.19901315789473684,121,-0.5132575757575758,271.0,-0.3786279683377309,287,0.002755529429054302,0.13053464553055535,-0.001474128440602064,0.007593838142764157,0.06129612961901086,-2.169248320636419e-05,0.005074339067336479,0.06549684149721281,-0.0008100598658730117,0.004367458731216226,0.17136675382475483,-0.00012882521059013908,0.0047015927844943385,0.11442248752195332,-0.0008918875879572228,0.005958686440677966,0.061600105952937904,-0.0005283059466032763,0.005133637548891786,0.10321756517377144,0.00025158884998762
2018-04-25,365,86,114,127,105,65,62,142.0,161.0,70.0,1966.0,257.0,292.0,203360.0,33070.0,342,689,325,633,291,282,271384,44580,417,803,335,697,355,328,345482,56118,60.0,105.0,34.0,777.0,150.0,152.0,67489.0,10461.0,283,396,189,1331,232,237,235761,38388,221.0,620.0,218.0,387.0,706.0,380.0,221500.0,35939.0,165,581,183,343,644,445,196033,31874,250430.0,0.13205234176280092,0.17801310540627957,0.22408567629406903,0.04177198509769158,0.153287731950118,0.14350859118879053,0.12727657518438212,0.05947205099690709,0.01219630253364844,-0.010469913465927794,-0.011222328168665347,0.03867844016736901,-0.05673942874376113,-0.030242338101875973,-0.0625,19.0,-0.33624031007751937,347,-0.31613431613431614,386,-0.2710843373493976,45.0,-0.1661764705882353,113,-0.47387173396674587,399.0,-0.5568942436412316,416,0.002116658099241027,0.12040949846810066,-0.002153523084082188,0.007290101164173078,0.055919615017462454,-0.00032342128105137256,0.005969457759404123,0.06599529159458943,0.00016887866420597613,0.003249856623972472,0.15943968203482392,-0.0010899466783237262,0.004923285316106176,0.11441426360576577,-0.0005541270488301432,0.006065664997217585,0.05394904605563117,-0.0003231819481158772,0.005741176470588236,0.1272130030151573,0.000832595564804599
2018-04-26,501,79,109,153,111,66,68,207.0,269.0,95.0,2732.0,364.0,442.0,290203.0,47215.0,380,663,299,660,230,259,251014,40866,336,748,320,640,331,304,291047,47306,77.0,125.0,69.0,1018.0,181.0,150.0,95125.0,15000.0,290,355,182,1253,159,279,212816,34863,212.0,555.0,253.0,371.0,673.0,522.0,216720.0,35564.0,223,622,189,318,790,461,209864,34201,255015.0,0.18514524578849956,0.16024876870470872,0.18550208614361452,0.05881983875521536,0.13670906923487153,0.13945791636603194,0.1341131536844747,0.09937799079286254,-0.003053731827318753,-0.051780067959296405,0.007271469880226654,0.02175480096697022,-0.04744760116105475,-0.023596584576753593,-0.129979035639413,62.0,-0.2710727969348659,283,-0.3797235023041475,412,-0.23645320197044334,48.0,-0.10061919504643962,65,-0.4466145833333333,343.0,-0.4716312056737589,399,0.0020120298203998646,0.10753854876498088,-0.0021237113433593808,0.007316416668705802,0.04090210786630282,-0.0001943600684736342,0.006764326632422263,0.07300786705886286,0.0010215346668774718,0.004599693353776415,0.1568219275685599,0.0005255978285983357,0.005220284534189996,0.09855911636822111,-0.0002361609092294346,0.007113735414030648,0.054022575710341206,0.0008273813806413914,0.005525992632009824,0.1263662814648662,0.0005654422076053129
2018-04-27,287,68,81,95,64,79,51,90.0,153.0,46.0,1590.0,169.0,146.0,144190.0,23495.0,323,659,294,508,258,163,236686,38717,245,527,217,477,267,302,220650,36287,42.0,65.0,30.0,582.0,73.0,78.0,46654.0,7302.0,167,181,120,704,139,188,127867,21060,305.0,636.0,224.0,332.0,764.0,687.0,262671.0,43408.0,131,515,184,256,500,321,173053,28195,198464.0,0.1183835940845993,0.19508225631723478,0.18283828382838282,0.03679238152822916,0.1061144282367168,0.21871866575970575,0.14206535157332528,0.02135269371085791,0.03117272555732876,-0.042901421420484843,-0.015575476984903712,-0.010861166856754447,0.03927673660815498,-0.023309494718038788,-0.2581967213114754,63.0,-0.34181078331637843,336,-0.3648124191461837,282,-0.21296296296296297,23.0,-0.04011461318051576,14,-0.351380042462845,331.0,-0.5935085007727975,384,0.001957780047667688,0.10635139400709968,-0.002085213929874314,0.007593367426003409,0.04838813758828477,0.00016583671747048126,0.005979938271604938,0.07253764550407137,0.0001113806650050779,0.004107900862659181,0.15122869665441482,4.267772299252603e-05,0.005697735150277765,0.10533977046118113,0.0003718070078155543,0.005160220230827709,0.05166919532918604,-0.001248159180334545,0.0065257483330968934,0.12345308597526487,0.0014732680853608365
2018-04-28,17,8,21,3,11,26,34,1.0,9.0,1.0,68.0,19.0,7.0,6297.0,1015.0,41,125,44,28,23,12,45200,7569,99,181,74,83,108,60,75805,12419,9.0,6.0,2.0,18.0,5.0,5.0,2567.0,425.0,24,28,22,137,6,24,21379,3553,106.0,264.0,91.0,64.0,294.0,233.0,98694.0,16126.0,84,269,73,207,454,233,93333,15164,56271.0,0.01803738982087006,0.13450739266420245,0.2206959056013648,0.007552601649132784,0.06313974978675008,0.2865723628092124,0.2694768268410577,-0.0772243621758575,-0.022771308425261566,-0.005417126347510003,-0.040349837308808575,-0.04923892061228932,0.09598051214266652,0.09659409647910236,-0.7272727272727273,8.0,-0.5029940119760479,84,-0.2918149466192171,82,0.1875,3.0,-0.07547169811320754,4,-0.42587601078167114,158.0,-0.5225988700564972,185,0.000984251968503937,0.11542154920583869,-0.002977875105114168,0.005812417437252312,0.04729830813653108,-0.0017087295225489399,0.005958132045088567,0.0710926583802478,9.333241485494485e-05,0.004694835680751174,0.1574432400511368,0.0008245627734310495,0.0061902082160945416,0.10479757271361975,0.000826273569737461,0.005642710981583679,0.07320502083462387,-0.0006357927068626399,0.004813715792944279,0.11461311810787499,-0.0005047480124880514
2018-04-29,38,3,19,15,21,27,25,4.0,8.0,4.0,160.0,19.0,11.0,13730.0,2148.0,20,40,20,13,7,8,12013,1966,61,91,49,97,87,52,53996,8965,7.0,12.0,1.0,80.0,25.0,25.0,7443.0,1147.0,86,112,42,304,62,88,62751,10231,95.0,265.0,95.0,97.0,288.0,294.0,96775.0,15761.0,72,177,50,100,255,225,74159,12074,52292.0,0.041076243474269976,0.037595854129615816,0.17143785975178322,0.021934102078672097,0.19564760101734457,0.30139789264337485,0.23089132388656225,-0.05743786335783082,-0.11716049105242267,-0.03275544037125731,-0.02367845243000453,0.07919740599696753,0.10533112436210892,0.04491647803491713,-0.3076923076923077,4.0,-0.32786885245901637,20,-0.19607843137254902,30,-0.25,5.0,-0.1306532663316583,26,-0.4709141274238227,170.0,-0.42,105,0.0018613308515588647,0.24932154365931616,-0.00040565963668741205,0.010167768174885612,0.07659110323291028,0.0031567776804683834,0.005465090341289315,0.05310753185035392,-0.0004204808564640233,0.0008710801393728223,0.20050018750977897,-0.0034139830717579457,0.004104769351055512,0.10994695358451638,-0.0013907043599780372,0.006027153914477858,0.06928854887191405,-0.00019450105288926596,0.004140786749482402,0.08155494127373059,-0.0010855856511023708
2018-04-30,249,71,88,126,80,67,63,56.0,139.0,55.0,1399.0,151.0,220.0,121694.0,19684.0,299,569,276,472,231,207,217227,35731,229,497,211,522,281,280,202022,32892,27.0,99.0,41.0,810.0,133.0,119.0,66478.0,10457.0,248,359,191,1146,160,224,207393,33786,220.0,616.0,255.0,355.0,699.0,561.0,246106.0,40142.0,190,592,181,313,695,413,194134,31305,203997.0,0.0964911420700203,0.17515367797723508,0.16123687487132227,0.05126030647359288,0.16561927077716448,0.19677643898469593,0.15345738683712584,-0.005423775906438744,0.014439481557783459,-0.033424297438552596,0.010126145827489583,0.03301189699762811,0.0015078038374691427,-0.020664246949797134,-0.42346938775510207,83.0,-0.31070195627157654,270,-0.3686382393397524,268,-0.5669291338582677,72.0,-0.1825657894736842,111,-0.4731182795698925,396.0,-0.5134099616858238,402,0.0027940055880111762,0.22049711533778188,0.0006679243041843148,0.007724168812269115,0.07472899264678388,5.3388875952125204e-05,0.006414738698203265,0.07526019612268682,0.0005841653857910144,0.003920443679479824,0.20054956271041058,0.0002681216617963405,0.005653061828513926,0.05855857943984773,0.0004952793195852069,0.006352290561243554,0.05428720547275902,0.00010323964369494672,0.005781639302370153,0.07515669111665041,0.0005346724390605652
2018-05-01,201,78,79,89,113,77,44,83.0,182.0,197.0,1058.0,171.0,236.0,131398.0,21334.0,386,604,286,605,212,217,264329,43493,277,531,293,409,215,199,252273,41101,46.0,48.0,90.0,551.0,92.0,96.0,45445.0,7063.0,332,398,266,1498,171,329,257546,42255,202.0,620.0,204.0,502.0,802.0,498.0,211536.0,34453.0,139,429,133,176,473,303,152839,24802,214501.0,0.09945828010927638,0.20276267820346663,0.19161126702781325,0.032927431912056764,0.19699117024549886,0.16061854901119804,0.11562596152949622,-0.0024082233685877408,0.041740004563637315,0.002455533428612023,-0.00680966545007822,0.05717404724609478,-0.03510121825498339,-0.05610925899468555,-0.37218045112781956,99.0,-0.2199798183652876,218,-0.31396786155747836,254,-0.021052631578947368,2.0,-0.09028727770177838,66,-0.5078979343863913,418.0,-0.5096660808435852,290,0.009233653620810875,0.22780954726761357,0.007160485750492562,0.0065756196256954984,0.07577096060907007,-0.0010655894434288713,0.007128606880443774,0.07440632109104782,0.0011813705040676832,0.01274065685164213,0.2221872066582301,0.009041279213118123,0.006294964028776978,0.05876120396256265,0.001081213934990815,0.005920938062343995,0.051411643102219795,-0.00012476693114199142,0.005362254565979922,0.07565170831391128,-1.8116774028642827e-05
2018-05-02,318,93,79,123,118,55,59,117.0,205.0,328.0,1772.0,245.0,281.0,179481.0,29399.0,377,698,371,707,265,291,273464,44755,284,538,246,471,217,191,241685,39381,53.0,68.0,151.0,799.0,126.0,125.0,67199.0,10543.0,269,390,198,1430,235,288,236228,38435,169.0,547.0,183.0,311.0,622.0,378.0,179173.0,29056.0,159,540,141,334,677,348,173174,27881,219450.0,0.13396612455627907,0.20394074303603082,0.17945236066365614,0.048042615435792045,0.17514160336476023,0.13240313327348702,0.1270488628440973,0.03343106944848691,0.046551162089776575,-0.01133831573203842,0.011969546449797116,0.02840878487998121,-0.06970941164039585,-0.03826259682984218,-0.2724458204334365,88.0,-0.2983271375464684,321,-0.3086269744835966,254,-0.12295081967213115,15.0,-0.18333333333333332,121,-0.5271966527196653,378.0,-0.5442857142857143,381,0.011156462585034013,0.21811372035769047,0.008139412676640907,0.00828939136652069,0.08761574469828812,0.0007911994601456537,0.006246508557208878,0.06341907106014312,6.463386583258639e-06,0.014320940819423368,0.23300392252464014,0.009402653910240952,0.005151420543240711,0.05060442384177698,-0.00028897412160462015,0.006297966066696493,0.050354070820055635,0.0002574225485130734,0.0050570260383042825,0.05608115323371648,-0.0003557480691925298
2018-05-03,334,75,128,135,87,61,71,131.0,217.0,378.0,1814.0,218.0,331.0,192229.0,31249.0,306,640,309,582,249,189,243488,40212,375,768,333,731,420,366,322806,52488,50.0,73.0,153.0,844.0,145.0,100.0,70481.0,10967.0,233,288,201,1021,209,228,188726,30646,225.0,646.0,185.0,362.0,634.0,374.0,200373.0,32239.0,189,642,191,389,817,321,223946,36067,233868.0,0.13361753802342338,0.17194241220512338,0.22443333661152184,0.046893773864855964,0.1310391715019947,0.1378506770884555,0.15421881480657976,0.032836010172060566,0.012722485787301022,0.03902096620998679,0.009954754842291018,-0.016616023825735484,-0.06300072423676162,-0.012568442193731447,-0.24641833810888253,86.0,-0.3526927138331573,334,-0.34353146853146854,393,-0.18548387096774194,23.0,-0.1053639846743295,55,-0.4827981651376147,421.0,-0.5444711538461539,453,0.012096,0.18824769663241292,0.007778397204948708,0.007684082261955089,0.08834141978872763,4.41429181936239e-05,0.006344186400960202,0.06353382515070649,6.453054255209327e-05,0.013949671772428883,0.2317562033860916,0.007447228597662918,0.006558553855189741,0.053955063394323904,0.0010845418070501932,0.0057382133995037225,0.058025028598540945,-0.0003351547247159452,0.005295552844626816,0.05460173829781714,-1.974129488775576e-05
2018-05-04,183,79,90,81,62,78,43,103.0,155.0,201.0,998.0,192.0,192.0,118517.0,19363.0,327,664,297,497,231,264,245793,40621,332,760,298,483,331,262,280876,45865,37.0,68.0,104.0,551.0,84.0,117.0,47282.0,7586.0,160,310,119,738,144,215,137623,22747,254.0,696.0,229.0,409.0,815.0,536.0,240180.0,39245.0,136,369,94,261,535,228,121454,19738,195165.0,0.09921297767029093,0.2081356383796358,0.23500507260485945,0.03886947521596999,0.11655206337169384,0.2010852300093254,0.10113441890493222,0.007306053534874882,0.04531440696394272,0.04371102240487355,0.00375239404393031,-0.02963841563684692,-0.0035760778894893762,-0.06550904259175042,-0.20077220077220076,52.0,-0.3397177419354839,337,-0.39158279963403475,428,-0.29245283018867924,31.0,-0.3184713375796178,150,-0.4647739221871714,442.0,-0.46047430830039526,233,0.010380086758934105,0.16913227812303874,0.004631297672345917,0.007311309142829009,0.08542505451484127,-0.00038057128830482415,0.0064971874591200456,0.058949202773649186,0.000277445108236983,0.013707657835771716,0.2302884386152909,0.0058737202869025154,0.005231229119043433,0.05377789564148742,-0.00043279762094527855,0.005834989553075473,0.05849607963514127,-4.206360134103132e-05,0.0047621460053700795,0.05282060633773184,-0.0005198531686615924
2018-05-05,6,10,26,2,13,22,26,11.0,27.0,13.0,40.0,9.0,23.0,8778.0,1430.0,55,124,40,80,20,46,39346,6556,160,289,113,157,119,146,117570,19367,1.0,2.0,1.0,8.0,5.0,0.0,1010.0,139.0,37,42,27,159,7,107,24410,4062,48.0,189.0,52.0,93.0,248.0,201.0,60998.0,9950.0,52,202,54,157,309,205,66603,10891,52395.0,0.02729215970684785,0.12512405527139475,0.36962745247728834,0.002652874265211085,0.07752500190854264,0.18989999236582944,0.20785937857851744,-0.058951234154323635,-0.03477325902757304,0.1670959276557169,-0.03218937830146156,-0.0683147527010975,-0.011691501148551586,0.04076003063353597,-0.41025641025641024,16.0,-0.38333333333333336,69,-0.2866666666666667,129,-0.25,1.0,-0.0625,5,-0.592436974789916,141.0,-0.5882352941176471,150,0.009084556254367574,0.1768197594051112,0.0021448004383937936,0.006100350770169285,0.08540637236723117,-0.0015496213112727538,0.0058343659644774885,0.06359428546125176,-0.0004588931741659569,0.007142857142857143,0.23482417183697363,-0.0020177015474512425,0.006645335958651243,0.08352078142741405,0.0010467033507568682,0.005225605466787258,0.03239579114164501,-0.0007476585190787455,0.004957767168564084,0.0459227899055475,-7.264057106482341e-05
2018-05-06,14,9,14,9,11,16,32,7.0,14.0,20.0,54.0,18.0,20.0,10624.0,1717.0,63,121,53,62,11,47,44765,7360,65,103,46,89,66,53,49187,8038,5.0,11.0,10.0,55.0,20.0,14.0,5233.0,830.0,18,17,13,70,36,26,17845,2945,51.0,189.0,52.0,84.0,153.0,115.0,49548.0,8021.0,64,281,56,150,365,242,83988,13804,42715.0,0.04019571120891469,0.17230077722633205,0.18817304991104036,0.019430658301339075,0.06894372132222118,0.18777507257233825,0.32315759902612606,-0.04796855849590834,0.010962311281787148,-0.028737132026827237,-0.014963707712193644,-0.07876668656906237,-0.0007577558523769338,0.1597520902201601,-0.3181818181818182,7.0,-0.31351351351351353,58,-0.22485207100591717,38,-0.35294117647058826,6.0,0.027777777777777776,1,-0.5726141078838174,138.0,-0.6271676300578035,217,0.011641443538998836,0.08525530636748326,0.0035404165678100527,0.007200108680885749,0.051773640012002825,-0.0004924840114019202,0.005722104739395447,0.06395367602128886,-0.0005534168042657509,0.012033694344163659,0.17050571314489843,0.0024980204193253666,0.004412763068567549,0.08569912172022918,-0.001248854128959062,0.006482174021441037,0.045460076786533625,0.0005680789492507171,0.0040565012676566465,0.05632226850727748,-0.0009940083074005848
2018-05-07,207,54,95,113,81,50,52,66.0,100.0,233.0,1131.0,133.0,156.0,104006.0,16894.0,219,394,222,391,178,165,166263,27124,293,606,275,552,330,267,262914,42811,67.0,90.0,138.0,682.0,113.0,133.0,69972.0,11177.0,199,189,132,1103,90,317,157271,25706,163.0,488.0,191.0,329.0,497.0,356.0,157834.0,25845.0,125,446,129,227,602,302,163879,26676,176233.0,0.09586118456143536,0.15390900734251053,0.24292134321413575,0.06342136023695769,0.14586288684362836,0.14665161092638196,0.1513669326009737,0.0055941394074269955,-0.025267112093778892,0.02014514525411399,0.028617983678643898,0.0121517845736998,-0.024979294070825518,-0.016316684725936993,-0.20359281437125748,34.0,-0.28501628664495116,175,-0.3477777777777778,313,-0.14556962025316456,23.0,0.02570694087403599,10,-0.49846625766871167,325.0,-0.5611888111888111,321,0.01379106244451021,0.08511481119392164,0.004293734141372139,0.008184331797235022,0.05164544541050647,0.0009143662958824205,0.006423432682425488,0.05533658664889212,0.00011085283406864583,0.012345679012345678,0.1757432769893134,0.0012242202113450316,0.005134788189987163,0.11012110566586804,-0.0005714968978881253,0.007389924940029405,0.049653697428705824,0.0014104266349024826,0.004835626194849496,0.05462938463227051,-0.00020324727644208213
2018-05-08,236,60,78,111,116,88,118,75.0,178.0,280.0,1290.0,160.0,217.0,131917.0,21485.0,217,451,224,464,207,208,173016,28338,287,610,278,470,299,290,253045,40943,62.0,167.0,163.0,645.0,195.0,181.0,91059.0,14576.0,255,297,219,1458,210,330,222262,36317,239.0,795.0,293.0,406.0,1007.0,669.0,250700.0,41117.0,276,1010,305,560,1367,854,319489,52205,234981.0,0.09143253525801977,0.1205964712190721,0.17423887787149653,0.06203028317062584,0.15455226357763574,0.17497936012120077,0.22216595313683601,0.0014294353656539168,-0.054604371666137484,-0.05519930108672386,0.02548446133451952,0.02316235961095541,0.009532073714652773,0.049736067944650325,-0.40551181102362205,103.0,-0.34977578475336324,234,-0.3596881959910913,323,-0.45652173913043476,105.0,-0.0759493670886076,42,-0.5371980676328503,556.0,-0.5703185703185704,734,0.013031741599180862,0.08128073880184142,0.0019737085375797223,0.007904301492642648,0.05305212713585081,0.0005688167737498011,0.0067897616256350135,0.05276341781262432,0.0004757702118791847,0.011181999039582904,0.11213527185543347,-0.0011353988559771554,0.006030067735007434,0.12133077529211225,0.0003970037183105046,0.007125832968529598,0.04673640009979289,0.0009980301892643542,0.005842240355514692,0.053567379248214135,0.0009379936550470505
2018-05-09,218,61,91,96,94,118,118,94.0,190.0,244.0,1250.0,187.0,284.0,131100.0,21343.0,252,490,289,408,190,217,213663,35344,360,580,329,501,355,258,292242,47790,56.0,138.0,145.0,635.0,170.0,131.0,75978.0,12149.0,276,301,190,1198,235,265,214036,35070,388.0,949.0,337.0,523.0,1289.0,1048.0,358273.0,58916.0,367,1120,355,699,1386,756,371088,60228,270840.0,0.07880269235455489,0.1304972290015175,0.17645038971204507,0.044856576367684364,0.12948556533168906,0.21752984223215835,0.2223740127971762,-0.009595486326741084,-0.033481491580802145,-0.050691146117449556,0.004563551563165518,0.005055335433547839,0.04893377679591489,0.035847075320119666,-0.3368421052631579,96.0,-0.3203230148048452,238,-0.23379383634431455,220,-0.4205128205128205,82.0,-0.04325259515570934,25,-0.4192825112107623,561.0,-0.5060483870967742,753,0.011431784107946028,0.08768179208531147,-0.00016528975218849437,0.00817654548026595,0.034451768748638936,0.0006512181397355458,0.006884141365529075,0.05514282815588114,0.0006185458460248855,0.011934156378600824,0.11959178125264373,-0.00016294217475727737,0.005417581477574064,0.1216608536329822,-0.0001771508052126869,0.005719911061323557,0.04669162716963841,-0.0005788849777385045,0.00589417058227764,0.051200158305109315,0.0009212616259001161
2018-05-10,190,75,100,93,73,84,77,68.0,132.0,215.0,1083.0,134.0,155.0,104929.0,16956.0,325,621,319,548,236,214,242932,39733,305,632,300,588,413,372,272137,44482,53.0,145.0,139.0,551.0,110.0,105.0,69413.0,11131.0,146,203,134,791,140,233,134873,22095,293.0,813.0,284.0,365.0,914.0,613.0,293531.0,48512.0,230,601,199,424,929,436,219793,35727,218636.0,0.07755320462684724,0.1817304481858057,0.20345138288578785,0.05091087052969077,0.10105791791874202,0.22188376166888496,0.16340784039298015,-0.0032448270986600754,0.026250701669761414,-0.024980480524920388,0.010933099057454196,-0.016121729643187633,0.04130466178635188,-0.03179657077131819,-0.31840796019900497,64.0,-0.3125659978880676,296,-0.3486140724946695,327,-0.4623115577889447,92.0,-0.16285714285714287,57,-0.46973803071364045,520.0,-0.44591346153846156,371,0.012679129563012325,0.08843277415673917,0.0010408197524571683,0.008028388785423063,0.031793926211949264,0.0005192905932718265,0.00674414945035182,0.0648491164229001,0.00038752432470234876,0.012486525332375134,0.1164353014627958,0.0007283473316010062,0.006064446053584359,0.11688022614742033,0.0004311919128669231,0.005854100962628574,0.06137765685700929,-0.0003622723072512839,0.005569861173309449,0.05465505685124558,0.0004775515093113468
2018-05-11,63,70,91,66,60,51,73,20.0,79.0,67.0,366.0,54.0,72.0,30179.0,4883.0,359,647,314,541,217,254,249324,40682,357,704,299,487,368,294,304966,50149,43.0,106.0,116.0,409.0,115.0,87.0,62019.0,10070.0,151,209,122,638,112,162,122752,20007,171.0,512.0,164.0,230.0,568.0,350.0,183873.0,29891.0,211,674,209,458,863,454,231154,37291,192973.0,0.025303926953890162,0.21081596484500503,0.2598743872231492,0.052183195663664535,0.10367717930912973,0.1548965145563651,0.1932436494035466,-0.04629798795586861,0.05302767309164552,0.030654091395093334,0.011613426727925867,-0.009439399451772815,-0.03558612375934062,-0.005173315500718371,-0.59,59.0,-0.28599801390268126,288,-0.3267419962335217,347,-0.42,63.0,-0.16066481994459833,58,-0.49853801169590645,341.0,-0.5225733634311512,463,0.013718263718263719,0.08485856760990976,0.0019950582835265834,0.007718211537988841,0.03167058957864461,0.00016018526404354676,0.0059621136590229315,0.06528075361130982,-0.00045126875681983863,0.011518220633502135,0.11786370192849889,-2.922826907450006e-05,0.006097560975609756,0.12100016419377833,0.0005348496608514158,0.005486417770640974,0.06251793442397989,-0.000746209969798701,0.005604419178376059,0.06777586438725093,0.0004729150637199828
